signal_date,execution_date,symbol,reason,top_k,detail,spy_above_ma,vs,challenger_score,incumbent_score,needed,cash,weight,replaced
2024-04-30,2024-05-01,GLD,hysteresis_block,,,,SPY,0.1320870796646588,0.15440072849579356,0.16212076492058325,,,
2024-05-31,2024-06-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-05-31,2024-06-03,GLD,hysteresis_block,,,,SPY,0.14808994060700292,0.17993752158817497,0.18893439766758371,,,
2024-06-28,2024-07-01,IWM,trend_inconsistent,,,,,,,,,,
2024-06-28,2024-07-01,VEA,trend_inconsistent,,,,,,,,,,
2024-06-28,2024-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-06-28,2024-07-01,GLD,hysteresis_block,,,,SPY,0.1670002676549065,0.17846056554885348,0.18738359382629616,,,
2024-07-31,2024-08-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-07-31,2024-08-01,GLD,hysteresis_replace,,,,,0.21498504180420727,0.14020391575461788,0.14721411154234879,,,QQQ
2024-07-31,2024-08-01,IWM,hysteresis_block,,,,SPY,0.11963026376756783,0.14259568047854523,0.1497254645024725,,,
2024-08-30,2024-09-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-08-30,2024-09-03,QQQ,hysteresis_block,,,,SPY,0.15209739428558164,0.15633109761687347,0.16414765249771715,,,
2024-09-30,2024-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-09-30,2024-10-01,QQQ,hysteresis_block,,,,SPY,0.24042830396399312,0.23425563001191482,0.2459684115125106,,,
2024-10-31,2024-11-01,IWM,trend_inconsistent,,,,,,,,,,
2024-10-31,2024-11-01,VEA,trend_inconsistent,,,,,,,,,,
2024-10-31,2024-11-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-10-31,2024-11-01,QQQ,hysteresis_block,,,,SPY,0.2014309202924007,0.2022794559085778,0.21239342870400668,,,
2024-11-29,2024-12-02,VEA,trend_inconsistent,,,,,,,,,,
2024-11-29,2024-12-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-11-29,2024-12-02,IWM,hysteresis_replace,,,,,0.2629345368639349,0.20157675253285462,0.21165559015949736,,,SPY
2024-11-29,2024-12-02,QQQ,hysteresis_block,,,,GLD,0.16723556963004207,0.20579119445581978,0.21608075417861078,,,
2024-12-31,2025-01-02,VEA,below_ma,,,,,,,,,,
2024-12-31,2025-01-02,GLD,trend_inconsistent,,,,,,,,,,
2024-12-31,2025-01-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2024-12-31,2025-01-02,GLD,incumbent_ineligible,,,,,,,,,,
2024-12-31,2025-01-02,QQQ,fill_vacancy,,,,,,,,,,
2024-12-31,2025-01-02,SPY,hysteresis_replace,,,,,0.14207910520029854,0.04154945046059704,0.043626922983626894,,,IWM
2025-01-31,2025-02-03,VEA,trend_inconsistent,,,,,,,,,,
2025-01-31,2025-02-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-01-31,2025-02-03,GLD,hysteresis_replace,,,,,0.21955638394186616,0.1496453379360044,0.15712760483280463,,,SPY
2025-01-31,2025-02-03,IWM,hysteresis_block,,,,QQQ,0.0966001642134036,0.1639737126695695,0.17217239830304798,,,
2025-02-28,2025-03-03,SPY,trend_inconsistent,,,,,,,,,,
2025-02-28,2025-03-03,QQQ,trend_inconsistent,,,,,,,,,,
2025-02-28,2025-03-03,IWM,below_ma,,,,,,,,,,
2025-02-28,2025-03-03,VEA,trend_inconsistent,,,,,,,,,,
2025-02-28,2025-03-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-02-28,2025-03-03,QQQ,incumbent_ineligible,,,,,,,,,,
2025-02-28,2025-03-03,,cash_fill,,,,,,,,SGOV,0.5,
2025-03-31,2025-04-01,SPY,below_ma,,,,,,,,,,
2025-03-31,2025-04-01,QQQ,below_ma,,,,,,,,,,
2025-03-31,2025-04-01,IWM,below_ma,,,,,,,,,,
2025-03-31,2025-04-01,VEA,trend_inconsistent,,,,,,,,,,
2025-03-31,2025-04-01,,regime_topk,2.0,fixed_topk,False,,,,,,,
2025-03-31,2025-04-01,,cash_fill,,,,,,,,SGOV,0.5,
2025-04-30,2025-05-01,SPY,below_ma,,,,,,,,,,
2025-04-30,2025-05-01,QQQ,below_ma,,,,,,,,,,
2025-04-30,2025-05-01,IWM,below_ma,,,,,,,,,,
2025-04-30,2025-05-01,,regime_topk,2.0,fixed_topk,False,,,,,,,
2025-04-30,2025-05-01,VEA,fill_vacancy,,,,,,,,,,
2025-05-30,2025-06-02,SPY,trend_inconsistent,,,,,,,,,,
2025-05-30,2025-06-02,IWM,below_ma,,,,,,,,,,
2025-05-30,2025-06-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-05-30,2025-06-02,QQQ,hysteresis_block,,,,VEA,0.07367708193456002,0.15295084320179556,0.16059838536188534,,,
2025-06-30,2025-07-01,IWM,trend_inconsistent,,,,,,,,,,
2025-06-30,2025-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-06-30,2025-07-01,QQQ,hysteresis_block,,,,VEA,0.09852798758824305,0.16913816674349053,0.17759507508066505,,,
2025-07-31,2025-08-01,IWM,trend_inconsistent,,,,,,,,,,
2025-07-31,2025-08-01,GLD,trend_inconsistent,,,,,,,,,,
2025-07-31,2025-08-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-07-31,2025-08-01,GLD,incumbent_ineligible,,,,,,,,,,
2025-07-31,2025-08-01,QQQ,fill_vacancy,,,,,,,,,,
2025-07-31,2025-08-01,SPY,hysteresis_block,,,,VEA,0.10681957728545224,0.12407801488253117,0.13028191562665772,,,
2025-08-29,2025-09-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-08-29,2025-09-02,GLD,hysteresis_replace,,,,,0.21240386671997738,0.1605017444667666,0.16852683169010493,,,VEA
2025-08-29,2025-09-02,SPY,hysteresis_block,,,,GLD,0.15736727456433852,0.21240386671997738,0.22302406005597625,,,
2025-09-30,2025-10-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-09-30,2025-10-01,SPY,hysteresis_block,,,,QQQ,0.1950044579321638,0.2540342159603416,0.26673592675835867,,,
2025-10-31,2025-11-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-10-31,2025-11-03,SPY,hysteresis_block,,,,QQQ,0.18393788606317574,0.2516154431286193,0.2641962152850503,,,
2025-11-28,2025-12-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-11-28,2025-12-01,VEA,hysteresis_block,,,,QQQ,0.15673221393020334,0.162874439368275,0.17101816133668876,,,
2025-12-31,2026-01-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2025-12-31,2026-01-02,VEA,hysteresis_replace,,,,,0.22189288312393263,0.13704097191650058,0.1438930205123256,,,QQQ
2025-12-31,2026-01-02,IWM,hysteresis_block,,,,VEA,0.12801608095896355,0.22189288312393263,0.23298752728012928,,,
2026-01-30,2026-02-02,QQQ,trend_inconsistent,,,,,,,,,,
2026-01-30,2026-02-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2026-01-30,2026-02-02,IWM,hysteresis_block,,,,VEA,0.1303045161013074,0.2399109395907732,0.2519064865703119,,,
2026-02-27,2026-03-02,QQQ,trend_inconsistent,,,,,,,,,,
2026-02-27,2026-03-02,,regime_topk,2.0,fixed_topk,True,,,,,,,
2026-02-27,2026-03-02,IWM,hysteresis_block,,,,VEA,0.1430204060492521,0.2844623382790117,0.2986854551929623,,,
2026-03-31,2026-04-01,SPY,below_ma,,,,,,,,,,
2026-03-31,2026-04-01,QQQ,below_ma,,,,,,,,,,
2026-03-31,2026-04-01,,regime_topk,2.0,fixed_topk,False,,,,,,,
2026-03-31,2026-04-01,IWM,hysteresis_block,,,,VEA,0.1100449816715055,0.16249883698131642,0.17062377883038227,,,
2026-04-30,2026-05-01,GLD,trend_inconsistent,,,,,,,,,,
2026-04-30,2026-05-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2026-04-30,2026-05-01,GLD,incumbent_ineligible,,,,,,,,,,
2026-04-30,2026-05-01,IWM,fill_vacancy,,,,,,,,,,
2026-04-30,2026-05-01,QQQ,hysteresis_block,,,,VEA,0.21310369148215855,0.2199662148987508,0.23096452564368833,,,
2026-05-29,2026-06-01,GLD,trend_inconsistent,,,,,,,,,,
2026-05-29,2026-06-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2026-05-29,2026-06-01,QQQ,hysteresis_replace,,,,,0.2936789536481761,0.22336989155193832,0.23453838612953523,,,VEA
2026-05-29,2026-06-01,SPY,hysteresis_block,,,,IWM,0.186704697689893,0.28176871811236,0.295857154017978,,,
2026-06-30,2026-07-01,GLD,below_ma,,,,,,,,,,
2026-06-30,2026-07-01,,regime_topk,2.0,fixed_topk,True,,,,,,,
2026-06-30,2026-07-01,VEA,hysteresis_block,,,,QQQ,0.16464184660239828,0.24872304335545256,0.2611591955232252,,,
2026-07-31,2026-08-03,GLD,below_ma,,,,,,,,,,
2026-07-31,2026-08-03,,regime_topk,2.0,fixed_topk,True,,,,,,,
2026-07-31,2026-08-03,SPY,hysteresis_block,,,,QQQ,0.13484297139403872,0.17074607151728072,0.17928337509314476,,,
